apt_id,place_type,place_name,place_distance
68dgm6r,Shopping Centers,East Marietta Automotive Center,0.9
68dgm6r,Shopping Centers,East Marietta Shopping Center,1.0
68dgm6r,Parks and Recreation,Marietta Tree Keepers,3.3
68dgm6r,Parks and Recreation,Chattahoochee River NRA - Cochran Shoals / Sope Creek,4.4
68dgm6r,Parks and Recreation,Kennesaw Mountain National Battlefield Park,6.1
68dgm6r,Parks and Recreation,Chattahoochee Nature Center,8.6
68dgm6r,Parks and Recreation,Sandy Springs Historic Site,12.1
68dgm6r,Military Bases,Dobbins Air Force Base,7.3
68dgm6r,Military Bases,Georgia National Guard,20.8
68dgm6r,Military Bases,Fort McPherson,22.3
68dgm6r,Airports,Hartsfield-Jackson Atlanta International,28.7
p76qett,Colleges,Georgia Perimeter College,7.2
p76qett,Colleges,Oglethorpe University,7.9
p76qett,Shopping Centers,Strip Center at 3800 Pleasantdale Rd,0.8
p76qett,Shopping Centers,Pleasantdale Village,1.2
p76qett,Shopping Centers,South Norcross Center,2.4
p76qett,Parks and Recreation,Lucky Shoals Park,2.9
p76qett,Parks and Recreation,Graves Park,2.9
p76qett,Parks and Recreation,Best Friend Park,5.3
p76qett,Parks and Recreation,Lions Club Park,6.0
p76qett,Parks and Recreation,Pinckneyville Park,9.4
p76qett,Military Bases,Georgia National Guard,19.2
p76qett,Military Bases,Fort McPherson,20.6
p76qett,Military Bases,Dobbins Air Force Base,21.3
p76qett,Airports,Hartsfield-Jackson Atlanta International,26.9
dn56xdh,Colleges,Gwinnett Technical College,0.9
dn56xdh,Colleges,Georgia Gwinnett College,4.5
dn56xdh,Colleges,Georgia Perimeter College,15.0
dn56xdh,Shopping Centers,Sugarloaf Promenade,1.0
dn56xdh,Shopping Centers,Sugarloaf Crossing,1.1
dn56xdh,Shopping Centers,Shoppes of Sugarloaf,1.2
dn56xdh,Parks and Recreation,Sweet Water Park,3.5
dn56xdh,Parks and Recreation,McDaniel Farm Park,4.7
dn56xdh,Parks and Recreation,Gwinnett Historic Courthouse,4.8
dn56xdh,Parks and Recreation,Peachtree Ridge Park,5.3
dn56xdh,Parks and Recreation,Club Drive Park,5.5
dn56xdh,Military Bases,Georgia National Guard,29.9
dn56xdh,Military Bases,Fort McPherson,31.3
dn56xdh,Military Bases,Dobbins Air Force Base,32.2
j83mp84,Colleges,Gwinnett Technical College,6.8
j83mp84,Colleges,Georgia Gwinnett College,10.1
j83mp84,Colleges,Georgia Perimeter College,11.5
j83mp84,Shopping Centers,Suwanee Jubilee,0.6
j83mp84,Shopping Centers,The Plaza at Suwanee Station,0.8
j83mp84,Shopping Centers,Shoppes at Suwanee,1.3
j83mp84,Parks and Recreation,George Pierce Park,3.6
j83mp84,Parks and Recreation,Peachtree Ridge Park,4.3
j83mp84,Parks and Recreation,Chattahoochee Point,6.0
j83mp84,Parks and Recreation,Settles Bridge Park,6.8
j83mp84,Parks and Recreation,McDaniel Farm Park,6.9
j83mp84,Military Bases,Dobbins Air Force Base,31.9
j83mp84,Military Bases,Georgia National Guard,33.7
j83mp84,Military Bases,Fort McPherson,35.2
80lqcz2,Colleges,Savannah College of Art and Design,0.8
80lqcz2,Colleges,Savannah State University,6.5
80lqcz2,Colleges,"South University, Savannah Georgia",7.3
80lqcz2,Shopping Centers,Plant Riverside District,0.3
80lqcz2,Shopping Centers,City Market,0.5
80lqcz2,Shopping Centers,Strip Center at 720 W Oglethorpe Ave,0.6
80lqcz2,Parks and Recreation,Ships of the Sea Maritime Museum,0.5
80lqcz2,Parks and Recreation,Wormsloe Historic Site,9.7
80lqcz2,Parks and Recreation,Savannah National Wildlife Refuge,11.6
80lqcz2,Military Bases,Hunter Army Airfield,8.2
80lqcz2,Military Bases,Fort Stewart Military Reservation,34.4
80lqcz2,Military Bases,Marine Corps Recruit Depot,42.3
80lqcz2,Airports,Savannah/Hilton Head International,9.3
80lqcz2,Airports,Hilton Head,34.8
wj2gcwj,Colleges,Georgia Perimeter College,6.1
wj2gcwj,Colleges,Oglethorpe University,7.7
wj2gcwj,Shopping Centers,Embry Village,0.3
wj2gcwj,Shopping Centers,Henderson Mill,0.4
wj2gcwj,Shopping Centers,North Hills Shopping Center,0.8
wj2gcwj,Parks and Recreation,Lucky Shoals Park,3.4
wj2gcwj,Parks and Recreation,Graves Park,3.7
wj2gcwj,Parks and Recreation,Best Friend Park,5.6
wj2gcwj,Parks and Recreation,Lions Club Park,6.7
wj2gcwj,Parks and Recreation,Forty Oaks Nature Preserve,7.5
wj2gcwj,Military Bases,Georgia National Guard,16.4
wj2gcwj,Military Bases,Fort McPherson,20.2
wj2gcwj,Military Bases,Dobbins Air Force Base,20.2
wj2gcwj,Airports,Hartsfield-Jackson Atlanta International,27.6
rve5bx3,Colleges,Georgia Perimeter College,4.8
rve5bx3,Colleges,"Argosy University, Atlanta",7.9
rve5bx3,Colleges,The Art Institute of Atlanta,8.4
rve5bx3,Shopping Centers,Convenience Square,0.2
rve5bx3,Shopping Centers,La Plazita Shopping Center,0.3
rve5bx3,Shopping Centers,Four Corners Shopping Center,0.8
rve5bx3,Parks and Recreation,Holcomb Bridge Park,3.2
rve5bx3,Parks and Recreation,Best Friend Park,3.5
rve5bx3,Parks and Recreation,Chattahoochee River Environmental Education Center,4.8
rve5bx3,Parks and Recreation,Pinckneyville Park,4.9
rve5bx3,Parks and Recreation,Graves Park,6.3
rve5bx3,Military Bases,Dobbins Air Force Base,20.2
rve5bx3,Military Bases,Georgia National Guard,22.2
rve5bx3,Military Bases,Fort McPherson,23.6
rve5bx3,Airports,Hartsfield-Jackson Atlanta International,30.0
v45msmg,Colleges,Mercer University,8.7
v45msmg,Colleges,Middle Georgia State University,13.4
v45msmg,Shopping Centers,The Shoppes at River Crossing,0.6
v45msmg,Shopping Centers,Strip Center at 1683-1693 Bass Rd,1.5
v45msmg,Shopping Centers,Strip Center at 1687 Bass Rd,1.6
v45msmg,Parks and Recreation,Museum of Arts and Sciences - Macon,5.2
v45msmg,Parks and Recreation,Georgia Children's Museum,8.6
v45msmg,Parks and Recreation,Ocmulgee National Monument,10.0
v45msmg,Parks and Recreation,Waddell Barnes Botanical Gardens,11.7
v45msmg,Parks and Recreation,Jarrell Plantation Historic Site,13.2
v45msmg,Military Bases,Robins Air Force Base,25.5
v45msmg,Military Bases,Fort Gillem,65.4
v45msmg,Military Bases,Georgia National Guard,72.7
v45msmg,Airports,Middle Georgia Regional,18.6
3t8jm3d,Colleges,Georgia Institute of Technology,5.0
3t8jm3d,Colleges,Clark Atlanta University,6.0
3t8jm3d,Colleges,Morehouse College,6.2
3t8jm3d,Shopping Centers,Westside Village at Moores Mill,0.3
3t8jm3d,Shopping Centers,Upper Westside,1.2
3t8jm3d,Shopping Centers,1465 Chattahoochee Avenue,1.4
3t8jm3d,Parks and Recreation,Atlanta History Center,4.7
3t8jm3d,Parks and Recreation,Silver Comet Trail,5.4
3t8jm3d,Parks and Recreation,Piedmont Park,5.7
3t8jm3d,Parks and Recreation,Atlanta Botanical Garden,6.1
3t8jm3d,Parks and Recreation,Georgia Conservancy,6.4
3t8jm3d,Military Bases,Fort McPherson,9.3
3t8jm3d,Military Bases,Dobbins Air Force Base,9.4
3t8jm3d,Military Bases,Georgia National Guard,10.9
3t8jm3d,Airports,Hartsfield-Jackson Atlanta International,16.2
fr4xksr,Colleges,Agnes Scott College,1.7
fr4xksr,Colleges,Emory University,3.3
fr4xksr,Colleges,Georgia Perimeter College,4.4
fr4xksr,Transit / Subway,Avondale,0.5
fr4xksr,Transit / Subway,Decatur,1.3
fr4xksr,Transit / Subway,Kensington,2.3
fr4xksr,Shopping Centers,Strip Center at 2752 E Ponce De Leon Ave,0.6
fr4xksr,Shopping Centers,Strip Center at 2754 E College Ave,0.6
fr4xksr,Shopping Centers,Strip Center at 747 E College Ave,0.7
fr4xksr,Parks and Recreation,Glenn Creek Nature Preserve,0.6
fr4xksr,Parks and Recreation,Bradley Observatory,1.4
fr4xksr,Parks and Recreation,South River Watershed Alliance,1.7
fr4xksr,Parks and Recreation,Wylde Center and Oakhurst Community Garden,2.0
fr4xksr,Parks and Recreation,Clyde Shepherd Nature Preserve,2.7
fr4xksr,Military Bases,Georgia National Guard,8.5
fr4xksr,Military Bases,Fort McPherson,13.3
fr4xksr,Military Bases,Fort Gillem,17.9
fr4xksr,Airports,Hartsfield-Jackson Atlanta International,17.4
j03p784,Colleges,Emory University,1.6
j03p784,Transit / Subway,Inman Park/Reynoldstown,1.4
j03p784,Transit / Subway,Edgewood/Candler Park,1.8
j03p784,Shopping Centers,Strip Center at 692A Cleburne Ter,0.2
j03p784,Shopping Centers,Briarcliff Plaza,0.2
j03p784,Shopping Centers,Strip Center at 624 N Highland Ave NE,0.2
j03p784,Parks and Recreation,Freedom Park Bird and Butterfly Garden,1.0
j03p784,Parks and Recreation,Atlanta BeltLine Eastside Trail,1.6
j03p784,Parks and Recreation,Fernbank Museum of Natural History,1.6
j03p784,Parks and Recreation,Trees Atlanta TreeHouse,1.8
j03p784,Parks and Recreation,Piedmont Park,2.8
j03p784,Military Bases,Georgia National Guard,4.3
j03p784,Military Bases,Fort McPherson,7.7
j03p784,Military Bases,Fort Gillem,12.1
j03p784,Airports,Hartsfield-Jackson Atlanta International,13.3
h4682c1,Colleges,Oglethorpe University,3.5
h4682c1,Colleges,Emory University,5.1
h4682c1,Transit / Subway,Brookhaven - Oglethorpe,2.1
h4682c1,Transit / Subway,Lenox,3.4
h4682c1,Shopping Centers,Northeast Plaza,0.9
h4682c1,Shopping Centers,Strip Center at 3754 Buford Hwy NE,0.9
h4682c1,Shopping Centers,Skyland Shopping Center,1.3
h4682c1,Parks and Recreation,Atlanta History Center,5.2
h4682c1,Parks and Recreation,Atlanta Audubon Society,5.3
h4682c1,Parks and Recreation,Blue Heron Nature Preserve,5.3
h4682c1,Parks and Recreation,Chastain Park,6.7
h4682c1,Parks and Recreation,Clyde Shepherd Nature Preserve,7.2
h4682c1,Military Bases,Georgia National Guard,10.7
h4682c1,Military Bases,Fort McPherson,13.4
h4682c1,Military Bases,Dobbins Air Force Base,19.8
h4682c1,Airports,Hartsfield-Jackson Atlanta International,19.8
jkyzsz4,Colleges,Oglethorpe University,3.6
jkyzsz4,Colleges,Emory University,4.7
jkyzsz4,Transit / Subway,Lenox,0.4
jkyzsz4,Transit / Subway,Brookhaven - Oglethorpe,2.2
jkyzsz4,Transit / Subway,Lindbergh Center,2.6
jkyzsz4,Transit / Subway,Buckhead,3.6
jkyzsz4,Shopping Centers,Across Lenox,0.4
jkyzsz4,Shopping Centers,Lenox Square,0.4
jkyzsz4,Shopping Centers,Lenox Marketplace,0.8
jkyzsz4,Parks and Recreation,Atlanta History Center,2.4
jkyzsz4,Parks and Recreation,Atlanta Audubon Society,2.6
jkyzsz4,Parks and Recreation,Blue Heron Nature Preserve,2.7
jkyzsz4,Parks and Recreation,Chastain Park,4.0
jkyzsz4,Parks and Recreation,Atlanta Botanical Garden,4.5
jkyzsz4,Military Bases,Georgia National Guard,10.8
jkyzsz4,Military Bases,Fort McPherson,12.2
jkyzsz4,Military Bases,Dobbins Air Force Base,14.6
jkyzsz4,Airports,Hartsfield-Jackson Atlanta International,18.5
0rn0mz0,Colleges,Georgia Institute of Technology,2.2
0rn0mz0,Colleges,Georgia State University,3.2
0rn0mz0,Colleges,Clark Atlanta University,4.4
0rn0mz0,Transit / Subway,Arts Center,1.1
0rn0mz0,Transit / Subway,Midtown,1.7
0rn0mz0,Transit / Subway,North Avenue,2.4
0rn0mz0,Transit / Subway,Civic Center,2.5
0rn0mz0,Shopping Centers,Atlantic Station,0.2
0rn0mz0,Shopping Centers,State Street Shops,0.5
0rn0mz0,Shopping Centers,West Midtown Center,0.8
0rn0mz0,Parks and Recreation,Piedmont Park,1.8
0rn0mz0,Parks and Recreation,Georgia Conservancy,2.1
0rn0mz0,Parks and Recreation,Atlanta Botanical Garden,2.2
0rn0mz0,Parks and Recreation,Atlanta BeltLine Eastside Trail,2.6
0rn0mz0,Parks and Recreation,Georgia Aquarium,2.6
0rn0mz0,Military Bases,Georgia National Guard,6.2
0rn0mz0,Military Bases,Fort McPherson,7.6
0rn0mz0,Military Bases,Dobbins Air Force Base,14.9
0rn0mz0,Airports,Hartsfield-Jackson Atlanta International,14.0
hg8dtn1,Colleges,Emory University,10.4
hg8dtn1,Colleges,Georgia Perimeter College,16.8
hg8dtn1,Shopping Centers,Conyers Crossroads,0.5
hg8dtn1,Shopping Centers,Conyers Plaza,1.1
hg8dtn1,Shopping Centers,Conyers Plaza,1.4
hg8dtn1,Parks and Recreation,Arabia Mountain Heritage Area and Nature Center,10.7
hg8dtn1,Parks and Recreation,Lenora Park,12.1
hg8dtn1,Parks and Recreation,Alcovy Conservation Center,13.4
hg8dtn1,Military Bases,Georgia National Guard,25.3
hg8dtn1,Military Bases,Fort Gillem,27.6
hg8dtn1,Military Bases,Fort McPherson,30.6
hg8dtn1,Airports,Hartsfield-Jackson Atlanta International,31.1
lzrwx6e,Colleges,Georgia Perimeter College,6.7
lzrwx6e,Colleges,Gwinnett Technical College,16.2
lzrwx6e,Shopping Centers,Strip Center at 1525 McFarland Rd,0.7
lzrwx6e,Shopping Centers,Strip Center at 765 Mcfarland Pky,1.8
lzrwx6e,Shopping Centers,The Village at Flynn Crossing,2.0
lzrwx6e,Parks and Recreation,Caney Creek Preserve,4.4
lzrwx6e,Parks and Recreation,Webb Bridge Park,5.6
lzrwx6e,Parks and Recreation,Big Creek Greenway,6.9
lzrwx6e,Parks and Recreation,Wills Park,7.0
lzrwx6e,Parks and Recreation,Autrey Mill Nature Preserve,9.6
lzrwx6e,Military Bases,Dobbins Air Force Base,30.2
lzrwx6e,Military Bases,Georgia National Guard,33.2
lzrwx6e,Military Bases,Fort McPherson,34.6
hvtjec2,Colleges,Gwinnett Technical College,3.8
hvtjec2,Colleges,Georgia Gwinnett College,7.7
hvtjec2,Colleges,Georgia Perimeter College,13.4
hvtjec2,Shopping Centers,The Shoppes of Old Peachtree,0.3
hvtjec2,Shopping Centers,Strip Center at 1197 Old Peachtree Rd,0.4
hvtjec2,Shopping Centers,Old Peachtree Commons,0.4
hvtjec2,Parks and Recreation,Peachtree Ridge Park,1.6
hvtjec2,Parks and Recreation,McDaniel Farm Park,4.4
hvtjec2,Parks and Recreation,Rock Springs Park,5.5
hvtjec2,Parks and Recreation,George Pierce Park,5.7
hvtjec2,Parks and Recreation,Collins Hill Park,6.2
hvtjec2,Military Bases,Georgia National Guard,30.5
hvtjec2,Military Bases,Fort McPherson,31.9
hvtjec2,Military Bases,Dobbins Air Force Base,32.7
kg0bepc,Colleges,Georgia State University,1.3
kg0bepc,Colleges,Emory University,3.2
kg0bepc,Colleges,Georgia Institute of Technology,3.9
kg0bepc,Transit / Subway,Inman Park/Reynoldstown,0.8
kg0bepc,Transit / Subway,King Memorial,0.8
kg0bepc,Transit / Subway,Edgewood/Candler Park,1.6
kg0bepc,Transit / Subway,Georgia State,1.7
kg0bepc,Transit / Subway,Peachtree Center,1.7
kg0bepc,Shopping Centers,Strip Center at 462-466 Edgewood Ave SE,0.5
kg0bepc,Shopping Centers,Strip Center at 396 NE Auburn Ave,0.8
kg0bepc,Shopping Centers,Inman Park,0.8
kg0bepc,Parks and Recreation,Trees Atlanta TreeHouse,0.1
kg0bepc,Parks and Recreation,Trees Atlanta,0.8
kg0bepc,Parks and Recreation,The Georgia Capitol Museum,1.7
kg0bepc,Parks and Recreation,Imagine It! The Children's Museum of Atlanta,2.1
kg0bepc,Parks and Recreation,Zoo Atlanta,2.3
kg0bepc,Military Bases,Georgia National Guard,3.0
kg0bepc,Military Bases,Fort McPherson,6.1
kg0bepc,Military Bases,Fort Gillem,11.5
kg0bepc,Airports,Hartsfield-Jackson Atlanta International,11.6
x3t6heq,Colleges,Emory University,10.2
x3t6heq,Colleges,Georgia Perimeter College,16.6
x3t6heq,Shopping Centers,Strip Center at 2020 Eastside Dr,0.5
x3t6heq,Shopping Centers,Strip Center at 2040 SE Eastside Rd,0.5
x3t6heq,Shopping Centers,Conyers Ingles Shopping Center,0.6
x3t6heq,Parks and Recreation,Arabia Mountain Heritage Area and Nature Center,12.7
x3t6heq,Parks and Recreation,Alcovy Conservation Center,13.3
x3t6heq,Parks and Recreation,Lenora Park,13.7
x3t6heq,Military Bases,Georgia National Guard,27.3
x3t6heq,Military Bases,Fort Gillem,29.6
x3t6heq,Military Bases,Fort McPherson,32.6
x3t6heq,Airports,Hartsfield-Jackson Atlanta International,33.1
2e0tly9,Colleges,Chattahoochee Technical College,3.8
2e0tly9,Colleges,Life University,5.2
2e0tly9,Shopping Centers,The Shops at Belmont,0.2
2e0tly9,Shopping Centers,Village Pavillion,0.9
2e0tly9,Shopping Centers,Smyrna Market Village,0.9
2e0tly9,Parks and Recreation,Silver Comet Trail,4.4
2e0tly9,Parks and Recreation,Marietta Tree Keepers,5.2
2e0tly9,Parks and Recreation,Chattahoochee River NRA - Cochran Shoals / Sope Creek,6.9
2e0tly9,Parks and Recreation,Kennesaw Mountain National Battlefield Park,7.9
2e0tly9,Military Bases,Dobbins Air Force Base,2.4
2e0tly9,Military Bases,Fort McPherson,18.1
2e0tly9,Military Bases,Georgia National Guard,18.4
2e0tly9,Airports,Hartsfield-Jackson Atlanta International,23.2
11mx4r5,Colleges,Georgia State University,2.2
11mx4r5,Colleges,Morehouse School of Medicine,3.7
11mx4r5,Colleges,Spelman College,3.9
11mx4r5,Transit / Subway,King Memorial,1.6
11mx4r5,Transit / Subway,Georgia State,2.1
11mx4r5,Transit / Subway,Inman Park/Reynoldstown,2.4
11mx4r5,Transit / Subway,Edgewood/Candler Park,2.7
11mx4r5,Shopping Centers,Glenwood Place,0.1
11mx4r5,Shopping Centers,Glenwood Park,0.2
11mx4r5,Shopping Centers,465,0.6
11mx4r5,Parks and Recreation,Trees Atlanta,0.7
11mx4r5,Parks and Recreation,Zoo Atlanta,1.6
11mx4r5,Parks and Recreation,Trees Atlanta TreeHouse,2.0
11mx4r5,Parks and Recreation,The Georgia Capitol Museum,2.1
11mx4r5,Parks and Recreation,Park Pride,2.6
11mx4r5,Military Bases,Georgia National Guard,2.5
11mx4r5,Military Bases,Fort McPherson,6.5
11mx4r5,Military Bases,Fort Gillem,10.3
11mx4r5,Airports,Hartsfield-Jackson Atlanta International,11.8
fe2znmv,Colleges,Kennesaw State University,8.5
fe2znmv,Colleges,Chattahoochee Technical College,10.0
fe2znmv,Shopping Centers,South Pointe At Towne Lake,0.7
fe2znmv,Shopping Centers,Towne Lake Promenade,0.7
fe2znmv,Shopping Centers,Towne Lake Commons,1.1
fe2znmv,Parks and Recreation,Marietta Tree Keepers,13.6
fe2znmv,Military Bases,Dobbins Air Force Base,18.3
fe2znmv,Military Bases,Georgia National Guard,33.6
fe2znmv,Military Bases,Fort McPherson,35.1
76j597w,Colleges,Georgia Institute of Technology,4.0
76j597w,Colleges,Emory University,5.1
76j597w,Transit / Subway,Lindbergh Center,1.3
76j597w,Shopping Centers,Peachtree-Battle Shopping Center,0.3
76j597w,Shopping Centers,Peachtree Square,0.4
76j597w,Shopping Centers,Strip Center at 2245 Peachtree Rd NE,0.5
76j597w,Parks and Recreation,Atlanta History Center,1.9
76j597w,Parks and Recreation,Piedmont Park,3.2
76j597w,Parks and Recreation,Atlanta Botanical Garden,3.5
76j597w,Parks and Recreation,Georgia Conservancy,3.6
76j597w,Parks and Recreation,Atlanta BeltLine Eastside Trail,4.0
76j597w,Military Bases,Georgia National Guard,8.3
76j597w,Military Bases,Fort McPherson,9.4
76j597w,Military Bases,Dobbins Air Force Base,13.6
76j597w,Airports,Hartsfield-Jackson Atlanta International,16.0
p1sh2ft,Colleges,Georgia State University,2.0
p1sh2ft,Colleges,Emory University,2.7
p1sh2ft,Colleges,Georgia Institute of Technology,3.3
p1sh2ft,Transit / Subway,Civic Center,1.6
p1sh2ft,Transit / Subway,King Memorial,1.7
p1sh2ft,Transit / Subway,North Avenue,1.9
p1sh2ft,Transit / Subway,Inman Park/Reynoldstown,1.9
p1sh2ft,Transit / Subway,Edgewood/Candler Park,2.5
p1sh2ft,Shopping Centers,Ford Factory Lofts,0.6
p1sh2ft,Shopping Centers,Common Market,0.7
p1sh2ft,Shopping Centers,Strip Center at 798 NE Ponce De Leon Ave,0.7
p1sh2ft,Parks and Recreation,Trees Atlanta TreeHouse,1.1
p1sh2ft,Parks and Recreation,Freedom Park Bird and Butterfly Garden,1.7
p1sh2ft,Parks and Recreation,Atlanta BeltLine Eastside Trail,1.8
p1sh2ft,Parks and Recreation,Trees Atlanta,2.4
p1sh2ft,Parks and Recreation,Piedmont Park,2.5
p1sh2ft,Military Bases,Georgia National Guard,3.7
p1sh2ft,Military Bases,Fort McPherson,6.7
p1sh2ft,Military Bases,Fort Gillem,12.9
p1sh2ft,Airports,Hartsfield-Jackson Atlanta International,12.3
d4yl9zl,Colleges,Life University,3.7
d4yl9zl,Colleges,Chattahoochee Technical College,6.9
d4yl9zl,Colleges,"Argosy University, Atlanta",9.4
d4yl9zl,Shopping Centers,Strip Center at Windy Hill Rd,0.4
d4yl9zl,Shopping Centers,Northpark Pavilion Shopping Center,0.6
d4yl9zl,Shopping Centers,Target Center on Cobb Pkwy,0.6
d4yl9zl,Parks and Recreation,Chattahoochee River NRA - Cochran Shoals / Sope Creek,4.4
d4yl9zl,Parks and Recreation,Silver Comet Trail,6.8
d4yl9zl,Parks and Recreation,Sandy Springs Historic Site,7.4
d4yl9zl,Parks and Recreation,Marietta Tree Keepers,7.4
d4yl9zl,Parks and Recreation,Chastain Park,8.5
d4yl9zl,Military Bases,Dobbins Air Force Base,5.1
