apt_id,amenity_name,amenity_description
k8312yc,Features,"['Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Cable Ready', 'Trash Compactor', 'Storage Units', 'Tub/Shower', 'Fireplace', 'Handrails', 'Sprinkler System', 'Vacuum System']"
k8312yc,Kitchen,"['Dishwasher', 'Disposal', 'Ice Maker', 'Pantry', 'Island Kitchen', 'Kitchen', 'Range', 'Refrigerator']"
k8312yc,Living Space,"['Carpet', 'Vinyl Flooring', 'Dining Room', 'Den', 'Sunroom', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Window Coverings']"
k8312yc,Security,"['Controlled Access', 'Property Manager on Site', 'Security System']"
7vc8ykx,Unique Features,"['BBQ/Picnic Area', 'Ceiling Fan', 'Disposal', 'Efficient Appliances', 'Electronic Thermostat', 'Large Closets', 'Spanish Speaking Staff']"
7vc8ykx,Pet Policy,"['Dogs and Cats Allowed', '70 lb Weight Limit', '2 Pet Limit']"
7vc8ykx,Parking,"['Surface Lot', '1 space.', 'Garage']"
7vc8ykx,Property Information,"['Built in 2001', 'Renovated in Nov 2018', '260 Units/3 Stories']"
7vc8ykx,Lease Length,"['12, 13']"
7vc8ykx,Services,"['Package Service', 'Laundry Facilities', 'Maintenance on site']"
7vc8ykx,Interior,"['Business Center', 'Clubhouse']"
7vc8ykx,Outdoor Space,"['Gated', 'Cabana', 'Grill', 'Balcony', 'Deck']"
7vc8ykx,Fitness & Recreation,"['Fitness Center', 'Pool', 'Playground']"
7vc8ykx,Features,"['High Speed Internet Access', 'Washer/Dryer Hookup', 'Air Conditioning', 'Smoke Free', 'Cable Ready', 'Tub/Shower', 'Sprinkler System']"
7vc8ykx,Kitchen,"['Dishwasher', 'Ice Maker', 'Stainless Steel Appliances', 'Pantry']"
7vc8ykx,Living Space,"['Hardwood Floors', 'Carpet', 'Vinyl Flooring', 'Den', 'Sunroom', 'Built-In Bookshelves', 'Crown Molding', 'Vaulted Ceiling', 'Walk-In Closets', 'Linen Closet']"
7vc8ykx,Security,"['Controlled Access', 'Property Manager on Site']"
ql9dqgy,Unique Features,"['2 Tanning Decks', '24-Hour Emergency Maintenance', 'BBQ/Picnic Area', 'Built in bookshelves in select homes', 'Built-in Bookcases', 'Ceiling Fan', 'Ceramic Tiled Floors', 'Courtesy Patrol', 'Crown Moulding', 'Disposal', 'Efficient Appliances', 'Electronic Thermostat', 'Extra Storage', 'Garage Included', 'Garages Available for Rent', 'Large Closets', 'Optional Detached Garages', 'Oversized Closets', 'Pet Friendly', 'Roman Tubs in Master Baths', 'Wheelchair Access']"
ql9dqgy,Pet Policy,"['Dogs Allowed', 'Comments: no aggressive Breeds', '$300 pet fee', '$20 pet rent 35 lb Weight Limit', '2 Pet Limit', 'Cats Allowed', '2 Pet Limit']"
ql9dqgy,Parking,"['Surface Lot', '1 space.', 'Garage: $100', '1 space.']"
ql9dqgy,Property Information,"['Built in 2002', 'Renovated in Jan 2012', '309 Units/2 Stories']"
ql9dqgy,Lease Length,"['12, 13']"
ql9dqgy,Services,"['Package Service', 'Wi-Fi at Pool and Clubhouse', 'Laundry Facilities', 'Maintenance on site', 'Renters Insurance Program', 'Car Wash Area', 'Public Transportation']"
ql9dqgy,Interior,"['Business Center', 'Clubhouse', 'Storage Space', 'Conference Room']"
ql9dqgy,Outdoor Space,"['Gated', 'Picnic Area', 'Balcony', 'Patio', 'Grill']"
ql9dqgy,Fitness & Recreation,"['Fitness Center', 'Pool']"
ql9dqgy,Features,"['High Speed Internet Access', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Cable Ready', 'Storage Units']"
ql9dqgy,Kitchen,"['Dishwasher', 'Disposal', 'Ice Maker', 'Kitchen', 'Range', 'Refrigerator']"
ql9dqgy,Living Space,"['Carpet', 'Tile Floors', 'Vinyl Flooring', 'Crown Molding', 'Walk-In Closets', 'Window Coverings']"
ql9dqgy,Security,"['Controlled Access', 'Property Manager on Site']"
ll16fde,Unique Features,"['24-Hour Emergency Maintenance', 'Bathrooms With Relaxing Soaking Tub', 'Brushed Nickel Premium Light Fixtures', 'Energy Efficient Appliances', 'Garbage Disposal', 'Gated Entrance', 'Individual Central Forced AC & Heat', 'Luxurious Landscaping & Scenic Wooded Views', 'Online Payments Available', 'Pet Friendly Community', 'Playground With Swings', 'Private Home Entrance', 'Professional On-Site Management', 'Wooded Picnic Area']"
ll16fde,Pet Policy,"['Dogs and Cats Allowed:', 'Restrictions: Some breed restrictions may apply. Please call for more details. Comments: Canterbury Ridge is a Pet Friendly Community! Dogs and Cats Welcome!   - Limit: 2 pets per apartment home  - Pet Deposit: $300 per pet/due at time of move in ($100 refundable) - Monthly Rent: $25 per pet - Weight Limit: 75 lbs at full maturity. $300 Deposit', '$25 Monthly Pet Rent', '75 lb Weight Limit', '2 Pet Limit']"
ll16fde,Parking,"['Surface Lot', '1 space.', 'Other']"
ll16fde,Property Information,"['Built in 1999', '212 Units/3 Stories']"
ll16fde,Lease Length,['None']
ll16fde,Services,['Online Services']
ll16fde,Interior,['Clubhouse']
ll16fde,Outdoor Space,"['Gated', 'Picnic Area', 'Balcony', 'Patio']"
ll16fde,Fitness & Recreation,"['Fitness Center', 'Pool', 'Playground']"
ll16fde,Features,"['High Speed Internet Access', 'Washer/Dryer - In Unit', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Cable Ready', 'Tub/Shower', 'Intercom', 'Wheelchair Accessible (Rooms)']"
ll16fde,Kitchen,"['Dishwasher', 'Disposal', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator']"
ll16fde,Living Space,"['Walk-In Closets', 'Window Coverings']"
ll16fde,Security,"['Controlled Access', 'Property Manager on Site', 'Security System']"
q9jhgvy,Unique Features,"['Breakfast bar with pendant lighting*', 'Built-in desk*', 'Cable TV outlets', 'Ceramic tile in bathrooms', 'Glass stand-up shower', 'Online payments available', 'Oversized or standard tubs', 'Programmable thermostat', 'SHARE THE AIR: smoke-free community', 'Stunning downtown and midtown skyline views*', 'Virtual Moving Concierge']"
q9jhgvy,Pet Policy,"['Dogs Allowed:', 'Restrictions: We welcome all breeds of dogs, except the following breed or mixed breed: Akita, Alaskan Malamute, Chow, Doberman Pinscher, German Shepherd, Great Dane, Husky, Pit Bull Terriers*, Rottweiler, Saint Bernard and Wolf Dog Hybrids.* (including all Pit Bull breeds - American Pit Bull Terriers, American or Irish Staffordshire Terriers, Bull Terriers, Pit Bulls, American Bull Dogs, and Presa Canario.) We reserve the right to add additional restricted breeds at any time. Comments: Additional $200 non-refundable for 2nd pet. $20 Monthly Pet Rent', '$4 Fee', 'Cats Allowed', '$20 Monthly Pet Rent', '$4 Fee']"
q9jhgvy,Parking,['Garage and Other']
q9jhgvy,Property Information,"['Built in 2018', '324 Units/4 Stories']"
q9jhgvy,Lease Length,"['12, 13, 14, 15, 16']"
q9jhgvy,Services,"['Package Service', 'Wi-Fi at Pool and Clubhouse', 'Maintenance on site', '24 Hour Availability', 'Guest Apartment', 'Pet Play Area', 'Pet Washing Station', 'Car Charging Station', 'Key Fob Entry']"
q9jhgvy,Interior,"['Elevator', 'Business Center', 'Clubhouse', 'Lounge', 'Multi Use Room', 'Storage Space', 'Disposal Chutes', 'Conference Room']"
q9jhgvy,Outdoor Space,"['Gated', 'Sundeck', 'Cabana', 'Courtyard', 'Grill', 'Zen Garden', 'Balcony', 'Patio', 'Grill', 'Garden']"
q9jhgvy,Fitness & Recreation,"['Fitness Center', 'Spa', 'Pool', 'Bike Storage', 'Gameroom']"
q9jhgvy,Features,"['High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer - In Unit', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Cable Ready', 'Storage Units', 'Tub/Shower', 'Framed Mirrors', 'Wheelchair Accessible (Rooms)']"
q9jhgvy,Kitchen,"['Dishwasher', 'Disposal', 'Stainless Steel Appliances', 'Pantry', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator']"
q9jhgvy,Living Space,"['Hardwood Floors', 'Dining Room', 'Recreation Room', 'Sunroom', 'Built-In Bookshelves', 'Crown Molding', 'Vaulted Ceiling', 'Walk-In Closets', 'Double Pane Windows', 'Window Coverings']"
q9jhgvy,Security,"['Property Manager on Site', 'Security System']"
rr2tzf3,Unique Features,"['Dog Park', 'Heat', 'No Breed Restrictions', 'Smart Home Technology', 'Tub Shower Combo', 'Yard']"
rr2tzf3,Pet Policy,"['Dogs and Cats Allowed:', 'Restrictions: Pet Types Allowed: Dogs, Cats, Fish, Caged Birds. Comments: Pet Fees and Deposits Vary by Property. Please contact the appropriate leasing office with any questions. Assistance animals are always welcome without deposit or fee. 2 Pet Limit']"
rr2tzf3,Parking,['Garage and Other']
rr2tzf3,Property Information,"['Built in 1997', '308 Units/3 Stories']"
rr2tzf3,Lease Length,['None']
rr2tzf3,Services,"['Package Service', 'Maintenance on site', 'Planned Social Activities', 'Pet Play Area', 'Car Wash Area']"
rr2tzf3,Interior,"['Business Center', 'Clubhouse']"
rr2tzf3,Outdoor Space,"['Gated', 'Grill', 'Picnic Area', 'Lake Access', 'Balcony', 'Grill']"
rr2tzf3,Fitness & Recreation,"['Fitness Center', 'Pool', 'Tennis Court']"
rr2tzf3,Features,"['High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer Hookup', 'Air Conditioning', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Double Vanities']"
rr2tzf3,Kitchen,"['Dishwasher', 'Microwave', 'Oven', 'Refrigerator']"
rr2tzf3,Living Space,"['Hardwood Floors', 'Carpet', 'Vinyl Flooring', 'Walk-In Closets']"
rr2tzf3,Security,['Property Manager on Site']
4mzp80j,Unique Features,"['Backyard Fence', 'Ceiling Fan', 'Digital Thermostat', 'Dog Park', 'Dog Wash Station', 'Energy Efficient Appliances', 'Handicap Accessible', 'Heat', 'Lakefront', 'Large Closets', 'No Breed Restrictions', 'Outdoor Firepit', 'Paperless Billing', 'Private Bathrooms', 'Tub Shower Combo']"
4mzp80j,Pet Policy,"['Dogs and Cats Allowed:', 'Restrictions: Pet Types Allowed: Dogs, Cats, Fish, Caged Birds. Comments: Pet Fees and Deposits Vary by Property. Please contact the appropriate leasing office with any questions. Assistance animals are always welcome without deposit or fee. 2 Pet Limit']"
4mzp80j,Parking,"['Surface Lot', '1 space.', 'Other']"
4mzp80j,Property Information,"['Built in 1997', '220 Units/3 Stories']"
4mzp80j,Lease Length,['None']
4mzp80j,Services,"['Wi-Fi at Pool and Clubhouse', 'Laundry Facilities', 'Maintenance on site', '24 Hour Availability', 'Planned Social Activities', 'Pet Play Area', 'Pet Washing Station', 'Car Wash Area']"
4mzp80j,Interior,['Clubhouse']
4mzp80j,Outdoor Space,"['Gated', 'Grill', 'Picnic Area', 'Pond', 'Balcony', 'Porch']"
4mzp80j,Fitness & Recreation,"['Fitness Center', 'Pool', 'Playground', 'Volleyball Court']"
4mzp80j,Features,"['High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer - In Unit', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Cable Ready', 'Storage Units']"
4mzp80j,Kitchen,"['Dishwasher', 'Disposal', 'Ice Maker', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer']"
4mzp80j,Living Space,"['Carpet', 'Vinyl Flooring', 'Dining Room', 'Vaulted Ceiling', 'Walk-In Closets', 'Linen Closet', 'Loft Layout', 'Large Bedrooms']"
4mzp80j,Security,"['Controlled Access', 'Property Manager on Site', 'Security System']"
hl2j4q1,Unique Features,"['Close to Public Transportation', 'Digital Thermostat', 'Dog Park', 'Energy Efficient Appliances', 'Handicap Accessible', 'Heat', 'Lakefront', 'No Breed Restrictions', 'Smart Home Technology', 'Tub Shower Combo', 'Yard']"
hl2j4q1,Pet Policy,"['Dogs and Cats Allowed:', 'Restrictions: Pet Types Allowed: Dogs, Cats, Fish, Caged Birds. Comments: Pet Fees and Deposits Vary by Property. Please contact the appropriate leasing office with any questions. Assistance animals are always welcome without deposit or fee. 2 Pet Limit']"
hl2j4q1,Parking,"['Surface Lot and Other', 'Garage: $125']"
hl2j4q1,Property Information,"['Built in 2005', '312 Units/3 Stories']"
hl2j4q1,Lease Length,['None']
hl2j4q1,Services,"['Maintenance on site', 'Planned Social Activities', 'Pet Play Area', 'Car Wash Area']"
hl2j4q1,Interior,"['Business Center', 'Clubhouse']"
hl2j4q1,Outdoor Space,"['Gated', 'Grill', 'Picnic Area', 'Pond', 'Boat Docks', 'Balcony', 'Porch']"
hl2j4q1,Fitness & Recreation,"['Fitness Center', 'Pool']"
hl2j4q1,Features,"['High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer - In Unit', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Cable Ready', 'Tub/Shower']"
hl2j4q1,Kitchen,"['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer']"
hl2j4q1,Living Space,"['Hardwood Floors', 'Carpet', 'Vinyl Flooring', 'Views', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']"
hl2j4q1,Security,['Property Manager on Site']
k1803fc,Unique Features,"['9 Foot Ceilings', 'Bark Park', 'Built In Bookshelves*', 'Car Care Center', 'Ceiling Fan Connections', 'Clubroom with Coffee Bar', 'Cyber Cafe', 'Garden Tubs', 'Package Receiving +Recycling', 'Palladian Style Windows*', 'Trey Ceilings*', 'Valet Trash', 'Walking Distance to MARTA']"
k1803fc,Pet Policy,"['Dogs and Cats Allowed', 'Comments: Please call Leasing Office for more details. 40 lb Weight Limit', '2 Pet Limit']"
k1803fc,Parking,"['Surface Lot', '1 space. Parking Available', 'Garage']"
k1803fc,Property Information,"['Built in 1995', '164 Units/4 Stories']"
k1803fc,Lease Length,['None']
k1803fc,Outdoor Space,"['Gated', 'Sundeck', 'Patio']"
k1803fc,Fitness & Recreation,"['Fitness Center', 'Pool', 'Tennis Court']"
k1803fc,Features,"['Washer/Dryer - In Unit', 'Washer/Dryer Hookup', 'Heating', 'Fireplace']"
k1803fc,Kitchen,"['Granite Countertops', 'Stainless Steel Appliances', 'Kitchen', 'Range']"
k1803fc,Living Space,"['Hardwood Floors', 'Built-In Bookshelves', 'Walk-In Closets', 'Linen Closet']"
pgp9vxt,Unique Features,"['Granite/Quartz Countertops', 'Pet Friendly', 'Pet Park', 'Plank Flooring']"
pgp9vxt,Pet Policy,"['Dogs Allowed:', 'Restrictions: No aggressive breeds $10 Monthly Pet Rent', '80 lb Weight Limit', '2 Pet Limit', 'Cats Allowed', '$10 Monthly Pet Rent', '80 lb Weight Limit', '2 Pet Limit']"
pgp9vxt,Parking,"['Surface Lot', '1 space.', 'Other']"
pgp9vxt,Property Information,"['Built in 1969', 'Renovated in Jan 2017', '294 Units/3 Stories']"
pgp9vxt,Lease Length,"['3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15']"
pgp9vxt,Services,"['Package Service', 'Car Charging Station']"
pgp9vxt,Fitness & Recreation,"['Fitness Center', 'Pool', 'Playground', 'Tennis Court']"
pgp9vxt,Features,"['Washer/Dryer - In Unit', 'Heating']"
pgp9vxt,Kitchen,"['Stainless Steel Appliances', 'Range']"
pgp9vxt,Living Space,['Walk-In Closets']
pgp9vxt,Outdoor Space,['Balcony']
3nm399g,Unique Features,"['Ceiling Fan', 'Cold Storage for grocery delivery', 'Disposal', 'Efficient Appliances', 'High Ceilings', 'Large Closets', 'Reading Den & Coffee Bar', 'Recycling']"
3nm399g,Pet Policy,"['Dogs and Cats Allowed:', 'Restrictions: No aggressive breeds Comments: The pet fee is: (1) $400 (2) $600 + $15/month per pet Pet Rent $15 Monthly Pet Rent', '$400 Fee', '100 lb Weight Limit', '2 Pet Limit']"
3nm399g,Parking,"['Garage: $50', 'Other: $175', 'Reserved Parking']"
3nm399g,Property Information,"['Built in 2018', '260 Units/23 Stories']"
3nm399g,Lease Length,['None']
3nm399g,Services,"['Package Service', 'Maintenance on site', '24 Hour Availability', 'Guest Apartment', 'Car Charging Station']"
3nm399g,Interior,"['Business Center', 'Clubhouse']"
3nm399g,Fitness & Recreation,"['Fitness Center', 'Pool']"
3nm399g,Features,"['High Speed Internet Access', 'Washer/Dryer - In Unit', 'Air Conditioning', 'Cable Ready']"
3nm399g,Kitchen,"['Dishwasher', 'Pantry', 'Microwave', 'Refrigerator']"
3nm399g,Living Space,"['Hardwood Floors', 'Carpet']"
3nm399g,Outdoor Space,['Balcony']
3nm399g,Security,['Property Manager on Site']
0bb9h91,Unique Features,"['Abundant Closet Space', 'Bark Park', 'Car Care Center', 'Outdoor Fire Pit', 'Resident Lounge with Coffee Bar', 'Sun Rooms Available', 'Valet Trash', 'Yoga/Cycling Studio']"
0bb9h91,Pet Policy,"['Dogs and Cats Allowed', '85 lb Weight Limit', '2 Pet Limit']"
0bb9h91,Parking,"['Surface Lot', '1 space.', 'Other']"
0bb9h91,Property Information,"['Built in 1987', 'Renovated in Jan 2015', '500 Units/2 Stories']"
0bb9h91,Lease Length,"['3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13']"
0bb9h91,Services,"['Package Service', 'Laundry Facilities', 'Maintenance on site', 'Pet Play Area']"
0bb9h91,Interior,['Clubhouse']
0bb9h91,Outdoor Space,"['Gated', 'Grill', 'Balcony', 'Grill']"
0bb9h91,Fitness & Recreation,"['Fitness Center', 'Pool', 'Playground', 'Tennis Court', 'Volleyball Court']"
0bb9h91,Features,"['High Speed Internet Access', 'Washer/Dryer - In Unit', 'Air Conditioning', 'Ceiling Fans', 'Tub/Shower', 'Fireplace']"
0bb9h91,Kitchen,"['Dishwasher', 'Disposal', 'Ice Maker', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer']"
0bb9h91,Living Space,"['Hardwood Floors', 'Carpet']"
0bb9h91,Security,['Property Manager on Site']
t33qwxc,Unique Features,"['ADA', 'Bocce Ball Court', 'Ceiling Fan', 'Cornhole/Athletic Field', 'Efficient Appliances', 'Entry/Coat Closet', 'Garden Bathtub in some homes', 'Large Closets', 'Luxer One Concierge Package Lockers', 'Ping Pong Table', 'Planned Community Events', 'Renovated 1BR', 'Renovated 3BR', 'Renovated Apartments', 'Spacious Living Rooms', 'Valet Waste Pickup']"
t33qwxc,Pet Policy,"['Dogs and Cats Allowed:', 'Restrictions: Some breed restrictions - contact office for details. Comments: $300 non-refundable pet fee per pet. Monthly pet rent of $15 per pet. Fees apply to pre-registered pets only. For non-registered pets there will be an additional $100 fee. Pet Photo required. $15 Monthly Pet Rent', '$300 Fee', '2 Pet Limit']"
t33qwxc,Parking,"['Surface Lot', '1 space.', 'Garage: $100', '1 space; Assigned Parking.']"
t33qwxc,Property Information,"['Built in 1999', '228 Units/3 Stories']"
t33qwxc,Lease Length,"['3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13']"
t33qwxc,Services,"['Package Service', 'Wi-Fi at Pool and Clubhouse', 'Maintenance on site', 'Trash Pickup - Door to Door', 'Renters Insurance Program', 'Online Services', 'Planned Social Activities', 'Pet Play Area', 'Car Wash Area']"
t33qwxc,Interior,['Business Center']
t33qwxc,Outdoor Space,"['Gated', 'Courtyard', 'Grill', 'Picnic Area', 'Balcony', 'Patio', 'Grill']"
t33qwxc,Fitness & Recreation,"['Fitness Center', 'Pool', 'Playground']"
t33qwxc,Features,"['High Speed Internet Access', 'Washer/Dryer - In Unit', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Cable Ready', 'Storage Units', 'Tub/Shower', 'Sprinkler System', 'Framed Mirrors']"
t33qwxc,Kitchen,"['Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Warming Drawer']"
t33qwxc,Living Space,"['Carpet', 'Vinyl Flooring', 'Crown Molding', 'Vaulted Ceiling', 'Walk-In Closets', 'Linen Closet', 'Large Bedrooms']"
t33qwxc,Security,"['Controlled Access', 'Property Manager on Site', 'Concierge', 'Security System']"
p18y2qr,Unique Features,"['100% smoke-free living', '2,000 square foot cardio room', 'Digital programmable thermostats', 'Dog run', 'Electronic entry locks', 'Garden tub*', 'GE stainless steel energy star appliances', 'Hub by Amazon', 'Modern and durable wood-style flooring', 'Online payments available', 'Oversized windows with light filtering blinds', 'Separate weight training studio', 'Virtual Moving Concierge', 'Walking distance to MARTA', 'Yoga and stretching room']"
